FAVOR	RT UVic_FEC: livecreativity uvic_news amb els estudiants internacionals xavierginesta studycase fieldtrips cc. XavierFerras  . Pablo_Iglesias_ comportate como un democrata y comparte y asume el resultado vinculante 1Oct2017: cambiar Cataluña, canviará España. On és això Quico? Que bo! 
AGAINST	anapastor_tve, te han cesado de TVE, pero nunca te cesarán de los medios. Sigue con tu gran trabajo! Eres grande! Niños catalanes adoctrinados 1octubreARV Hispanofobia Hispanovergueenza  RT Well086: Espeluznante! Apocalíptico! Estudiantes radicales partidarios del SI y del NO manifestándose juntos a favor del derecho a vota…
AGAINST	nit10 una bona idea dins dun programa patetic Sabian que no podian hacerlo, han buscado el conflicto de todas las maneras...y ahora lloran...pateticos!!! 1octL6 Demandemos todos los catalanes a la Generalitat por usar nuestros datos...como Al Capone los meteremos al truyo por otro lado.. 1octL6
NONE	Cualquier momento y lugar son buenos para conocer genta nueva. No me sorprende que Ciudadanos no haya apoyado la creación de la Comisión sobre el modelo territorial.?polarización =?votos. 1Oct. Diálogo RT cilomiguel: Quien esconde su proyecto no puede ser SG de aragonpsoe. porque es el momento de la transparencia y la claridad de ideas …
NONE	ierrejon ¿Y CiU sí? Ya muchos os han desenmascarado en Cataluña y en el resto de España. 1oct referendum1deoctubre ProtestasCatalunyaARV RT modernpuzzler: Popular on 500px : The Poser by mikki_rat_ 
FAVOR	Las marmotas tienen más derecho a decidir que Catalunya. lareveliondelasmarmotas adiosrajoy lasmarmotasdicensi invernamosya Conversación de 1 retrógrada hablando por tlf: - si, xk son de estos indepentistas gilipoyas... Ya se porque me sentía raro 1octubreARV Albert_Rivera La mayoría? La mayoría está en contra de ciudadanos y sobre todo en contra de tu ideología! Estoy en la cola para votar!
NONE	RT rivalpetit: A la presó per subornar per no pagar impostos, però recordeu que el pessetero, linteressat I el q ho faria tot per pasta é… juanluru Romantxus A menos de una semana del 1Oct2017 un artículo de este tipo puede encajar perfectamente como…  CusCusBcn Podries passar lenllaç on TMB_Barcelona ha publicat aquestes dades? Moltíssimes gràcies x endavant!
AGAINST	pedro_morata no es bueno tanto resentimiento y odio porque no seas bienvenido a Mestalla y la afición te pite. Yo apoyo y entiendo a Lim No soy revanchista pero el 1Oct2017 el estado tiene que hacerse respetar. AporEllos 1ONadaQueVotar A5dias1OctARV CuentaAtrasM4 RT ElHuffPost: ENCUESTA: ¿Qué votarías en un referéndum legal sobre la independencia de Cataluña? ¿Sí o no? 
FAVOR	Contra la llei d’amnistia del 1977  via VilaWeb  1Oct2017 sensepor Democracia democracy I have a Dream! Jo també tinc un somni, un Estat nou! 1OCT Democracy Democracia 
NONE	robinfood buen comienzo, desde madrid -24 horas, mas desfase que canarias. Como se agudiza la sequia El 1Oct2017 va a dar lo mismo, vamos a tener que colaborar todos para no morirnos de sed RollingStones Barcelona que dicen los indepentistas, que dejéis de manipular las noticas, que los Rolling no hacen concierto en España.
NONE	FOTOGALERÍA Las imágenes de la jornada de la macrooperación de Guardia Civil contra la Generalitat  20S 1O RT Ponle_Freno: Finalizamos nuestras JornadasPonleFrenoAXA. En unos días podréis verlas al completo. Os avisaremos! 
AGAINST	Al final hemos caído..... 1octL6 Y dale con Escocia 1octL6 En Alemania ya estarían en la cárcel
FAVOR	iescolar MásClaroElAgua  No vaya a ser q se quede sin el dinerito de los catalanes. 1O RT FrankySebas: El chiquillo de Ferreras y Pastor debe estar criándose como en El Libro de la Selva
FAVOR	1octL6 Ahora algunos hablan de reforma constitucional, a tres horas del 1-O, cuanto cinismo. Mas referendum así pa…  RT asturianu1: Jajajajaa 
FAVOR	Lord_Lobo JoanTarda ArnaldoOtegi ehbildu Tu y quien mas? Ya llegan los primeros refugiados a Catalunya. RefugeesWelcome votarem 1oct 1o Guanyarem Que no os extrañe que el lunes quiebre el ibex35. 
NONE	RT el_pais: Manuel Mota dejó una nota antes de morir. Exclusiva de Jesús Duva  El diseñador de Pronovias murió ayer ... Cuando las partes dicen q ya no hay solución, a q? Cataluña se va a convertir en una isla o la va a abducir un ovni? ??????? 1octL6 La CUP en cualquier estado democrático europeo estaría prohibida, q lo sepáis, esos q echan pestes de la malvada facha España ???? 1octL6
AGAINST	Was out walking 2.53 km with Endomondo. See it here:  Democracia independentista  1octubreARV AlbertRivera LaVanguardia Es una vergüenza y un triste ejemplo de deslealtad entre Policías; lamentable
NONE	Buenos días. KRLS Puigdemont mantiene el pulso del referéndum del 1O  'Implantar embriones como se hizo con la oveja Dolly con porcentajes de éxito similares en humanos es ciertamente… 
FAVOR	RT SiPeroNo1: Empresario reconoce ante el juez que para conseguir contratos en Madrid con Aguirre había que pagar el 3%. Lógicamente Aguir… Mi abuela decía dime con quien andas y te diré quien eres Pues eso, HolaDictadura ganaremos 1oct2017  RT ivan_sants: Membres de lEconomia Solidària i Solidària cridem a votar l 1OCT i construir la República Catalana! 
FAVOR	Guardia Civil y Policía Nacional española… Hay una estelada en Perejil…! Autodeterminació 1oct2017 Votarem…!!!! RT CNICatalunya: Estoy de acuerdo. Con las salvajadas que nos han hecho, sin perder la sonrisa pero ahora es momento de la determinación h…
AGAINST	RT congresoeventos: Tras la ponencia d Javier Díaz será el turno de las comunicaciones. Microfonando a Alexandra Mario 4congresoeventos h… 1octL6 ¿Cómo hemos llegado hasta aquí? Si se aplica el 155 todos los españoles y europeos lo entenderán. Las minorías no pueden imponer. RT julia_otero: De acuerdo con Gabilondo de la primera a la última palabra. 
FAVOR	Que bien retrata la postura de Marianico el corto durante todos estos años... 1O votarem holarepublica…  RT elpetitcatala: Montoro le perdona la deuda a RTVE, pero a TV3 que es el canal con más audiencia y tendencia mundial, no le puede perdon…
AGAINST	hispanofobia ReferendumCatalan votarem 1Oct2017 GolpeDeEstado golpismo IndependenciaCatalunya  RT Lola_Soria_: Amanece en Tartus (Siria). Buenos días. 
NONE	FOTOGALERÍA Las imágenes de la jornada de la macrooperación de Guardia Civil contra la Generalitat  20S 1O ????DIRECTO salvadostv -Zapatero: '¿Qué significa una urna en la realidad catalana? Poner a dividir a los catalanes,… 
AGAINST	RT vox_es: ???? Este es el islam que VOX combatirá siempre ?  A partir de 1Oct2017 al mamarracho KRLS la darán hostias hasta debajo del flequillo en el trullo ElCascabel21S  ZhMarisa con menos golfos del PSOE en Andalucía habrá más riqueza para el pueblo
NONE	Fotos: A pocos días del 1Oct2017 la región autónoma del Kurdistán también vota en su referéndum de independencia…  Fotos: Un repaso por las mejores imágenes de las últimas horas  
FAVOR	Berlustinho Han enloquecido. TENEMOS que votar e irnos para siempre. FIN. 1Oct2017 RT GiovannaValls: manuelvalls Per Deu prou! Per lavi Magí! No es democràtic ni ho es la 155. Des de quan sha vist una cosa tant bèstia…
FAVOR	1octL6 Mensaje para InesArrimadas  RT Hibai_: Arrimadas ni una palabra en català porque se dirige a España, un país que acepta y ama su diversidad.
FAVOR	A qui li ha tocat la fava? ... Al Mr. Scrooge local Shit :-)  Oye Mariano, Ya sé en dónde voto. Avisa a tus lacayos..... te confirmo la hora el 1O Votarem  RT Didacfb: Felicitats als 3 projectes premiats per qualitat en la gestió la_UPC , sorgits de la cantera del Nexus24UPC i de bibliotec…
NONE	Heme aqui...y ni idea 1octubreARV esta claro con lo visto estas semanas que en Cataluña y el resto hay mucho irrespetuoso y mucho canelo…  1octubreARV aquí comprando urnas pa votar 
FAVOR	laSextaTV MANIPULADORES!!!!! GENTUZA!!! laSextaTV sextaNoticias referendum 1O votarem votaremiguanyarem RT Alfreddezayas: Cataluña tiene poblacion, territorio, gobierno y capacidad de entrar en relaciones con otros estados marianorajoy Cata…
AGAINST	.Albiol_XG a toni_comin y carlesral : Ustedes han convertido a aquellos que no son independentistas en invisibles 1octL6 …
AGAINST	Espero que los catalanes no se dejen llevar por quimeras y sean consecuentes con lo que hoy se juegan, no lamentemos después Miquel Iceta representa el seny de los catalanes que abogan por una convivencia en paz frente a 1octL6 10octCatARV Jajajajajajajajajaja jajajajajaja y jajajajajajaja. ¡Tomad independencia!. Lamentable
NONE	RT aelg: Mañá 19 ás 12 h. no Panteón de Galegos Ilustres, acto central do Día de Rosalía 2017  cesareosanchezi Le… Albiol_XG A lo que usted llama 'fiesta de pijamas' están invitados todos los cuerpos de seguridad del Estado. 1octL6 O pasado venres, na inauguración da Biblioteca do CEP Pedro… 
FAVOR	ARTICULO: Una pregunta y dos llamadas  1oct 1octubreARV 1o MovilizaciónCataluñaESP DefenderLaLibertad SensePor  RT ramontremosa: Cançons: Virolai i On estan les paperetes: ara mateix continua la festa de la Llibertat! CatalanReferendum 
AGAINST	1octl6 Qué grande Coscubiela!  RT eljueves: Noticias desde el siglo IX: Denuncian que algunos vasallos niegan pleitesía al señor feudal no acudiendo a besar su mano. Ah…
FAVOR	ei eiii que trabaje el rey... benvinguts a la rutina dels que vivim sobrevivint! CanBatllo se suma a la mobilització permanent pel Referèndum 1O  RT _Senda: Tractors boquejant carreteres i sortides del port de Bcn idea
FAVOR	holaa ! mi nombre es Juan Luis y me dedico a dar clases de batería aqui en Gran Canaria. Los resultados están siendo óptimos. ¿Se animan? No es el caso escocés, en España hay un marco legal para hacer referéndums vía TituloX de la Constitución 1octL6 jpedrerol UDLP_Oficial Muy bien hecho. La libertad de expresión era para todos? O solo para el Barca?
AGAINST	RT farmaciaandraca: En el DiaContraElCancerDeMama , queremos que tengais muy presente cuáles son los 12 signos de alarma que indican q… h… Comín no va a contestar . Que turbios son ???? 1octL6 Ole tus eggs Coscubiela ???????????????????????? 1octL6
