AGAINST	arrimadas se presenta a las generales sacar a sánchez de moncloa #efeurgente
AGAINST	derecho a la autodeterminación golpe de estado presos políticos golpistas merienda con los colegas rebelión  meses no hay plan b hasta pudrirme de pasta de nada
AGAINST	#urgente #cataluña los cdr atacan con pintura el cuartel de la vic la kale borroca catalana actuando con total impunidad #eleccionesvotoderechas #jusapol #equiparacionya
AGAINST	cansado de los eslóganes de izquierdas y derechas quiero un país que progrese que acabe con los chiringuitos los privilegios políticos las condonaciones bancarias a los partidos que olvidan a las personas es izquierdas o es derechas sinceramente me da igual quiero valores
NONE	le recuerdo a que en cataluña los no indepes no nos podemos manifestar #relatorarv
AGAINST	cita de machado que no verás reproducir en los homenajes que ciertos políticos le están haciendo
AGAINST	me parece muy raro que la gallifanta y toda la patulea indepe no hayan hecho mención alguna a las declaraciones de los testigos que comprometen a los golpistas van a tener que tomar almax para digerir bien la realidad #juicioproces
NONE	así es inés arrimadas su carrera en  vídeos
FAVOR	#o qué hecho delictivo o indicio de delito es que a #trapero no le gustara el nombramiento del ahora coronel pérez llevamos media hora con esta absurda cantinela
NONE	melhor lateral direito do mundo
AGAINST	os contamos un hecho lamentable y es como unos radicales separatistas han acosado a un mujer que se ha negado a cerrar su negocio en barcelona lo podéis ver
AGAINST	#endirecto cree que la intervención de se leerá en los libros de historia #juicioproces
AGAINST	hitler hizo exactamente lo que los indepes pervertir la ley mediante el fraude para acabar con todos los con
FAVOR	dígale al imbécil de alfonso guerra que en su transición había un ejército que ya hizo de relator en la redacción de la constitución llámale relator llámale amenazador
FAVOR	estoy de acuerdo pero es que no se ha empezado ni a debatir para ir de la a a z lo importantes es pasar por b c d e es decir introduciendo la democracia directa poco a poco a todos los políticos incluidos indepes les interesa mantener la partidocracia
AGAINST	aquí tenéis la miga del independentismo alguien q llama invasores a quienes han sido elegidos democráticamente no a dedo como los presidents alguien cuyo argumento es el insulto alguien q dice q cat es una nación y anterior a españa discípulo d cucurull y d la estulticia
FAVOR	es exactamente al revés la política española y la vida en general continuarán pero en cataluña o el independentismo se baja del burro o seguiremos bloqueados hasta que la población los rechace rotundamente cosa que se está produciendo ya debido a la aberrante caza de brujas
FAVOR	yo en sant jordi espero no encontrarme a políticos dando rosas que no me fastidien el día
AGAINST	italia ha gastado  millones de euros en programa de empleo para inmigrantes musulmanes pero logró que solo  trabajen de cientos de miles estos ilusionistas #voxextremanecesidad #españolesprimero #defiendeespaña #stopislam #ahoravox
FAVOR	de vosotros si la nueva arrimadas jaja una casada con un indepe y esta indepe increíble para que veas
FAVOR	duro artículo de the washington post españa está juzgando a su democracia
AGAINST	abascal responde al boicot del psc al gran acto de vox en barcelona sois los tontos útiles del separatismo por vía
FAVOR	mandar a pegar a personas que tan sólo querían votar enviar a prisión preventiva a políticos por poner urnascuando varios países de europa ya han dicho que son inocentes un juicio politizado de una justicia sin separación de poderes la imagen exterior de ñ es cojonuda oiga
FAVOR	ten manipuladora  se te cayó el me estas hablando en polaco que le suelta el fachamierda primero #zasca
FAVOR	las pulgas de mi perro no son perro son pulgas aunque vivan en mi perro en cat pasa lo mismo con el fascismo unionista y son muy molestas y transmiten enfermedades
FAVOR	nunca ha habido un acuerdo con los independentistas dice sanchez no había condiciones para votar a favor de la moció
FAVOR	#rumbournasarv lo mejor que puede hacer arrimadas es largarse a madrid que en breve se convertirá en el establo general de la ultraderecha
AGAINST	que manía de preguntar a si pactará con vox es una fuerza de momento extraparlamentaria y además aún no conocemos su programa lo que tenemos claro es que no pactaremos con quien quiere romper españa #objetivoelecciones
AGAINST	ya ves las preocupaciones de cs son no pactar con el psoe ante todo y bajo ningún concepto y mira q eso podría dejar sin ningún poder a los indepes q esta gente vaya por ahí contemplando q todo el mundo tenga un arma en su casa nada que mencionar supongo
AGAINST	me encantaría que me hubieran citado a declarar como testigo del #juicioprocés para explicar el miedo la angustia la preocupación el insomnio la tristeza la soledad y el resto de emociones negativas e intensas que sentimos en septiembre y octubre de
AGAINST	y el parlamento está sometido al control judicial recuérdaselo a los independentistas que tienen memoria selectiva y esta parte no les mola
FAVOR	empieza demostrando su capacidad oratoria los están convirtiendo en héroes muchas gracias estado español #judiciaalademocràcia #judicifarsa #judiciprocés #judiciacatalunya
NONE	maduro una pregunta de verdad tú vas a ordenar que militares y civiles armados disparen a matar contra ese río humano de ciudadanos venezolanos desesperado por pan y libertad y uds militares acometerán ese crimen de lesa humanidad
NONE	o congresso em imagens
NONE	sofía a la calle no nos toméis el pelo
AGAINST	eurovisión del padecimiento #puigdemont y el grito de munch por xavier sardà
AGAINST	pues yo creo que sí nos quitan a arrimadas de cataluña debería ser para ir de número  para ir de nº  mejor que no nos deje #esloquepienso
FAVOR	vergonzoso ataque de álvaro ojeda a àlex granell por dar apoyo a los presos vía
FAVOR	viendo quién está apoyando al golpista de guaidó me reafirmo que estamos en el lado correcto compañer@s casado rivera abascal sánchez carmena trump macrón ue y este individuo apoyan el golpe
FAVOR	yo he soñado esta noche que el congreso madrileño estaba lleno de diputados catalanes indepe me he levantado de contenta yo votaré
NONE	hoje tive a alegria de almoçar com dois queridos amigos o ministro ernesto e a ministra damares no cardápio amor pelo brasil fidelidade ao nosso presidente e uma deliciosa sobremesa via whatsapp com nosso amigo o prof olavo de carvalho
NONE	el actual presidente de la cámara catalana reivindica un segundo referéndum para solucionar la crisis territorial tengan presente que volveremos a votar
